,angry,disappointed,happy,neutral,sad,surprised
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1115.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1114.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1120.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1121.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1122.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1119.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1124.jpg,1.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1106.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1129.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1128.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1130.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1131.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1134.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1133.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1127.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1132.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1142.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1143.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1145.jpg,0.0,0.0,1.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1135.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1141.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1139.jpg,0.0,0.0,1.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1152.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1151.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1149.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1146.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1155.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1148.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1156.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1164.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1165.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1157.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1159.jpg,0.0,0.0,0.0,2.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1167.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1173.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1171.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1169.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1174.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1172.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1183.jpg,1.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1182.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1177.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1181.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1176.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1178.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1185.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1188.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1184.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1190.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1191.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1203.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1200.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1199.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1195.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1194.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1206.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1204.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1196.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1210.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1209.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1212.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1217.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1215.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1214.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1211.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1205.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1225.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1220.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1218.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1227.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1223.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1229.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1234.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1242.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1231.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1236.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1235.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1244.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1248.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1243.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1247.jpg,0.0,0.0,2.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1246.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1253.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1254.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1251.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1255.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1256.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1257.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1264.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1268.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1265.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1262.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1261.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1267.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1271.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1273.jpg,0.0,0.0,1.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1276.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1277.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1275.jpg,0.0,0.0,1.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1278.jpg,0.0,0.0,1.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1280.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1281.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1282.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1284.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1285.jpg,0.0,0.0,0.0,2.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1283.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1289.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1288.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1287.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1293.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1290.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1292.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1296.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1295.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1299.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1298.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1303.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1305.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1302.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1294.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1307.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1310.jpg,0.0,0.0,1.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1312.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1311.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1309.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1306.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1316.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1314.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1313.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1320.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1318.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1317.jpg,0.0,0.0,2.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1324.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1328.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1329.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1330.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1325.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1326.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1327.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1331.jpg,0.0,0.0,1.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1335.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1336.jpg,1.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1332.jpg,1.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1333.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1343.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1340.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1338.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1341.jpg,1.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1342.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1345.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1349.jpg,1.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1356.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1354.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1353.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1357.jpg,1.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1347.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1346.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1358.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1363.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1364.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1366.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1361.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1362.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1369.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1368.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1370.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1367.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1372.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1376.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1371.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1373.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1375.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1378.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1384.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1387.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1388.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1382.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1385.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1389.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1390.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1394.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1396.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1395.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1400.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1401.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1402.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1398.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1393.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1409.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1407.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1408.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1403.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1406.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1405.jpg,0.0,0.0,1.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1416.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1413.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1411.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1417.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1421.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1425.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1423.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1410.jpg,0.0,0.0,1.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1418.jpg,0.0,0.0,0.0,1.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1426.jpg,0.0,0.0,0.0,0.0,0.0,0.0
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/1427.jpg,0.0,0.0,0.0,0.0,0.0,0.0
