,CS,ECS,FS,LS,MS
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10731.jpg,0.16825587,0.34503657,0.1733635,0.054821715,0.25852236
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10732.jpg,0.08510891,0.90602946,0.0013623344,0.006630758,0.00086851086
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10733.jpg,0.14432175,0.84244335,0.0040914915,0.007541127,0.0016021739
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10738.jpg,0.050382607,0.03196979,0.037742022,0.0070983353,0.87280726
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10736.jpg,0.9601879,0.033217736,0.0005205901,0.00014288077,0.005930882
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10734.jpg,0.02538121,0.020100735,0.6256884,0.30251533,0.026314393
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10735.jpg,0.02538121,0.020100735,0.6256884,0.30251533,0.026314393
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10739.jpg,0.6656053,0.3273181,0.0016648695,0.0026983072,0.002713403
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10741.jpg,0.6547919,0.23197785,0.038312122,0.012512233,0.062405936
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10740.jpg,0.27579477,0.004171631,0.0027877989,0.0029727828,0.714273
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10746.jpg,0.99151784,0.0069618,0.00033017102,0.00034610735,0.0008441032
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10743.jpg,0.00016171645,5.8997557e-05,0.0011583201,0.9985892,3.166289e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10747.jpg,0.003786775,0.02958441,0.6709369,0.043500453,0.25219145
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10749.jpg,0.0025600896,0.0017148401,0.82805675,0.039592206,0.12807614
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10748.jpg,6.516907e-05,8.588804e-06,0.00080330635,0.99911386,9.081644e-06
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10751.jpg,0.77673286,0.2140269,0.0029526304,0.0028645277,0.0034230375
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10750.jpg,8.600871e-05,9.914739e-06,0.00036255544,0.9995291,1.2398921e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10753.jpg,0.9723831,0.015912784,0.00023151947,0.00017170135,0.011300853
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10754.jpg,0.974276,0.02397655,0.0007100399,0.00081652333,0.00022076203
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10752.jpg,0.023010386,0.018525947,0.58153045,0.3562665,0.02066669
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10755.jpg,0.00012160063,2.013734e-05,0.9933656,0.0031651736,0.0033274624
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10756.jpg,0.9393097,0.0075795776,0.0021610428,0.0005794128,0.050370276
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10757.jpg,0.5342448,0.44707662,0.0053762267,0.0087368945,0.004565434
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10759.jpg,0.83031076,0.13431369,0.010199224,0.006890421,0.018286044
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10758.jpg,0.016406417,0.9619446,0.009914039,0.0020197134,0.00971523
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10761.jpg,8.0545e-05,2.7803639e-05,0.3302161,0.00014406115,0.6695315
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10763.jpg,2.879091e-06,2.0678758e-06,0.4724824,2.5277245e-07,0.5275124
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10762.jpg,0.99850583,0.00021452007,6.860371e-05,1.8587372e-05,0.001192548
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10765.jpg,0.028541306,0.38183564,0.5227438,0.05392192,0.012957302
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10767.jpg,0.019427825,0.43972638,0.013290453,0.0049974318,0.5225579
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10766.jpg,0.30081955,0.015208462,0.012745797,0.005477472,0.6657488
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10768.jpg,0.30120084,0.16583887,0.030283539,0.0085989805,0.49407774
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10764.jpg,2.637092e-05,6.82154e-06,0.11848054,1.5373992e-06,0.8814846
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10770.jpg,0.0045835,0.0040784576,0.7477697,0.22981331,0.013754946
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10769.jpg,0.05195979,0.75850165,0.09434141,0.05439838,0.040798742
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10772.jpg,0.020863628,0.0015746006,0.20832798,0.0046023745,0.76463145
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10773.jpg,0.9032266,0.092241816,0.0015988102,0.0008441681,0.0020885821
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10771.jpg,0.04342807,0.26978338,0.47418964,0.16613935,0.04645965
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10774.jpg,0.00068860786,0.0068256627,0.30979005,0.000105298845,0.6825904
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10775.jpg,0.97924304,0.003479983,0.0012488657,0.0003185323,0.015709564
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10777.jpg,0.9898122,0.009565979,0.000289437,0.00027599337,5.6393168e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10776.jpg,0.00106639,0.00018142196,0.9822682,0.0071847476,0.009299286
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10782.jpg,0.9984497,0.0010955188,4.0460178e-05,3.450309e-05,0.00037984634
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10779.jpg,0.9695422,0.00065642234,0.0001671089,0.0001223277,0.02951191
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10778.jpg,0.99360067,0.0059543736,9.765697e-05,0.00018494694,0.00016242366
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10787.jpg,0.00403776,0.003979111,0.013061786,0.0041830433,0.97473824
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10784.jpg,0.9420878,0.05576645,0.001089528,0.0006261653,0.0004301702
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10783.jpg,0.34263983,0.52070963,0.052415434,0.042964138,0.04127099
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10786.jpg,0.000835861,0.00018634436,0.00070345314,2.6394213e-05,0.998248
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10789.jpg,0.97539324,0.013231561,0.001317297,0.0030799147,0.0069780573
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10788.jpg,0.019811971,0.007855884,0.03811405,0.000246909,0.9339713
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10790.jpg,0.4238225,0.060849667,0.0021123718,0.004074873,0.5091406
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10792.jpg,0.00106097,0.00048087555,0.3217153,0.67518544,0.0015573875
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10793.jpg,0.59371245,0.39723572,0.0028810333,0.0023975573,0.003773211
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10796.jpg,0.29929146,0.36579928,0.03752662,0.0013687534,0.29601386
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10798.jpg,0.32316273,0.03633518,0.007323257,0.00021281793,0.632966
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10794.jpg,0.00035294727,3.9496404e-05,0.08920623,0.9102727,0.00012860709
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10797.jpg,0.010547232,0.0022042631,0.11297484,0.00075037737,0.87352324
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10799.jpg,0.062231634,0.39739767,0.19313422,0.28625923,0.06097722
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10800.jpg,0.12016945,0.01737067,0.016678618,0.0021115611,0.8436697
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10795.jpg,0.086578384,0.4761992,0.20750767,0.12343712,0.10627763
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10801.jpg,0.60877407,0.0032937094,0.002771794,0.0010750107,0.38408542
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10803.jpg,0.606271,0.014958841,0.0035288716,0.0042201206,0.37102106
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10805.jpg,0.993859,0.002752173,0.0004974714,0.0004391267,0.0024522692
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10804.jpg,0.98611164,0.009352576,0.0005241708,0.00053133984,0.0034802891
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10806.jpg,0.82936054,0.1385933,0.0020562147,0.00066876743,0.029321112
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10807.jpg,0.19493404,0.13428594,0.31124097,0.28704053,0.072498545
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10810.jpg,0.00022075274,0.0009157376,0.0010996399,4.8860325e-05,0.997715
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10808.jpg,0.4593113,0.33738405,0.034103587,0.00929845,0.1599026
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10812.jpg,0.97450656,0.024447499,0.00018012166,0.0002116008,0.0006542973
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10815.jpg,0.0011444673,0.001195869,0.05426687,0.0052603385,0.93813246
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10811.jpg,0.048094597,0.04380546,0.0012966751,4.8362235e-05,0.9067549
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10816.jpg,0.3309622,0.0062393113,0.0005943239,3.424481e-05,0.6621699
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10813.jpg,0.9337751,0.05991105,0.0009612902,0.0010217688,0.0043306914
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10818.jpg,0.9662506,0.026101789,0.00045259987,0.0002966827,0.0068983627
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10820.jpg,0.9934589,0.0052715275,0.0005782983,0.00010853971,0.00058274047
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10817.jpg,0.01896442,0.008577487,0.35575843,0.34135476,0.27534488
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10819.jpg,0.97112274,0.025216762,0.0021073457,0.0008552847,0.0006978381
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10814.jpg,0.0034109186,0.0020696921,0.97734344,0.0073233955,0.009852465
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10821.jpg,0.009640481,0.045713298,0.07188461,0.002104433,0.8706572
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10827.jpg,0.330521,0.46039122,0.06027172,0.11659665,0.032219436
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10822.jpg,0.987936,0.007377195,0.00093001977,0.00028994877,0.0034668273
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10823.jpg,0.37983644,0.5057811,0.021421766,0.025494352,0.06746642
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10824.jpg,0.9960162,0.0039174245,1.7020142e-05,8.989005e-06,4.037685e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10825.jpg,0.0028086232,0.001337028,0.7943534,0.0008771353,0.20062378
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10828.jpg,0.6694961,0.32314998,0.002841487,0.0025337904,0.0019786565
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10829.jpg,0.0003809233,0.0005717,0.016451878,8.118372e-05,0.98251444
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10830.jpg,0.00065863825,0.000115938084,0.87354314,0.000934048,0.12474818
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10831.jpg,6.0186507e-05,2.4990892e-05,0.005107162,0.994779,2.8667504e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10834.jpg,0.023003314,0.00022580718,0.0002562662,2.413137e-05,0.9764905
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10832.jpg,0.0055679493,0.002195065,0.66335624,0.32255444,0.0063263164
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10833.jpg,0.0017118768,0.0027867444,0.9705706,0.006914141,0.018016668
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10839.jpg,0.9552767,0.009611979,0.0014373631,0.004075909,0.02959794
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10838.jpg,0.0021993292,0.0024524832,0.9660885,0.014063704,0.015196002
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10835.jpg,0.008643169,0.0044914535,0.5170058,0.007214383,0.46264517
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10840.jpg,0.00026527903,0.00016601339,0.9070259,0.00054967566,0.091993146
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10842.jpg,0.09487423,0.0036225424,0.0010886175,0.0002008837,0.9002138
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10841.jpg,0.001791343,0.0012686356,0.95268804,0.004460088,0.039791837
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10846.jpg,0.94625777,0.0015575209,0.0014051056,0.0001828634,0.05059676
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10845.jpg,0.9988896,0.00055866333,4.7787446e-05,3.093005e-05,0.00047309868
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10843.jpg,0.016472138,0.0017180822,0.10203206,0.0018141409,0.87796354
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10852.jpg,0.01136356,0.9837752,0.0011719415,0.003425508,0.00026378882
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10851.jpg,0.89559877,0.0026546558,0.007040007,0.005677163,0.089029424
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10850.jpg,0.11990634,0.2033268,0.361942,0.14545916,0.16936566
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10855.jpg,0.028596476,0.003351017,0.0072364463,0.0011712253,0.95964485
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10853.jpg,0.0001460403,1.3865143e-05,0.00082785886,0.99898666,2.5615365e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10856.jpg,0.9924224,0.007437881,7.046299e-05,3.1844174e-05,3.7407237e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10857.jpg,0.0021799696,0.0033153566,0.0041334834,0.00021843301,0.9901528
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10858.jpg,0.99771094,0.0017459013,0.00010376391,0.00022118006,0.00021821726
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10860.jpg,0.9027546,0.09065976,0.0016775547,0.002862292,0.002045793
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10859.jpg,0.9992175,0.00024052896,5.3279906e-05,2.0821913e-05,0.00046785374
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10862.jpg,0.024948739,0.97342235,0.0008285791,0.00028571833,0.0005146978
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10863.jpg,0.024948739,0.97342235,0.0008285791,0.00028571833,0.0005146978
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10861.jpg,0.031616874,0.0016272654,0.004230055,0.00018456967,0.9623412
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10864.jpg,7.3722746e-05,7.420664e-05,0.011043981,1.1126322e-05,0.98879707
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10866.jpg,0.016954914,0.98285186,6.6478024e-05,9.635586e-05,3.0418216e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10865.jpg,0.74890864,0.018411066,0.00018803478,4.0136452e-05,0.23245212
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10871.jpg,0.90471786,0.006928104,0.0013847476,0.00026510993,0.08670423
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10867.jpg,0.6125864,0.0028353948,0.015732182,0.0010135383,0.36783245
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10872.jpg,0.60359925,0.39103284,0.0021913368,0.0012403899,0.0019362028
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10874.jpg,0.0792437,0.37886214,0.0069584763,0.0041801212,0.5307555
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10873.jpg,0.9877592,0.0107322335,0.00064695696,0.0007196549,0.00014195367
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10876.jpg,0.94125724,0.0083436305,0.00051795767,0.0003389618,0.049542207
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10875.jpg,0.9973623,0.0025604295,4.1745257e-05,1.31049965e-05,2.2470813e-05
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10877.jpg,0.11319884,0.882426,0.0010606403,0.0023605495,0.0009539939
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10878.jpg,0.017108232,0.37162885,0.42857307,0.01728297,0.16540694
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10879.jpg,0.09094904,0.017939953,0.18492243,0.04223822,0.6639503
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10882.jpg,0.012771709,0.013532101,0.5025437,0.4436992,0.027453342
/content/drive/Othercomputers/My MacBook Pro/data/image_201509_onlyrefugee/10880.jpg,6.424335e-05,1.2211638e-05,0.97045755,0.028830815,0.00063519215
